record_type,adv_id,legal_adviser_name,business_name,crd_number,sec_number,firm_type,registration_status,registration_date,last_adv_filing_date,city,state,country,phone,reported_website,vc_signal_strength,vc_signal_reason,new_to_snapshot,feed_date,source_url,iapd_url,linkedin_company_search_url,linkedin_people_search_url,website_search_url,verification_status,freshness_bucket
adv_signal,adv-307534,SOUTH BAY PARTNERS LLC,SOUTH BAY PARTNERS LLC,307534,802-129262,ERA,ACTIVE,2023-11-22,2026-05-27,SOUTH SAN FRANCISCO,CA,United States,(628) 216-5529,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/307534,https://www.linkedin.com/search/results/companies/?keywords=SOUTH+BAY+PARTNERS+LLC,https://www.linkedin.com/search/results/people/?keywords=SOUTH+BAY+PARTNERS+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=SOUTH+BAY+PARTNERS+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-315503,FASANARA CAPITAL LTD,FASANARA CAPITAL LTD,315503,802-129252,ERA,ACTIVE,2023-11-22,2026-03-18,LONDON,,United Kingdom,44 0 203 430 2482,https://www.linkedin.com/company/fasanara/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/315503,https://www.linkedin.com/search/results/companies/?keywords=FASANARA+CAPITAL+LTD,https://www.linkedin.com/search/results/people/?keywords=FASANARA+CAPITAL+LTD+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=FASANARA+CAPITAL+LTD+venture+capital,unresolved,older_registration
adv_signal,adv-329039,PANDTONG QUANTITATIVE RESEARCH LIMITED,PANDTONG QUANTITATIVE RESEARCH LIMITED,329039,802-129263,ERA,ACTIVE,2023-11-22,2026-03-17,TSIM SHA TSUI,,Hong Kong,+852-23600218,http://www.pandtong.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/329039,https://www.linkedin.com/search/results/companies/?keywords=PANDTONG+QUANTITATIVE+RESEARCH+LIMITED,https://www.linkedin.com/search/results/people/?keywords=PANDTONG+QUANTITATIVE+RESEARCH+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=PANDTONG+QUANTITATIVE+RESEARCH+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-328054,"THRIVE VENTURES, LTD.","THRIVE VENTURES, LTD.",328054,802-129258,ERA,ACTIVE,2023-11-22,2026-03-11,SÃO PAULO,,Brazil,+55-11-3845-7785,https://provencepartners.com/,possible_venture_manager,The adviser reports the private-fund exemption and its filed name contains an explicit venture/VC term.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/328054,https://www.linkedin.com/search/results/companies/?keywords=THRIVE+VENTURES%2C+LTD.,https://www.linkedin.com/search/results/people/?keywords=THRIVE+VENTURES%2C+LTD.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=THRIVE+VENTURES%2C+LTD.+venture+capital,unresolved,older_registration
adv_signal,adv-328839,ALIGN PARTNERS CAPITAL MANAGEMENT INC.,ALIGN PARTNERS CAPITAL MANAGEMENT INC.,328839,802-129260,ERA,ACTIVE,2023-11-22,2026-03-06,"YEONGDEUNGPO-GU, SEOUL",,"Korea, South",+82 2 6956 8303,https://alignpartnerscap.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/328839,https://www.linkedin.com/search/results/companies/?keywords=ALIGN+PARTNERS+CAPITAL+MANAGEMENT+INC.,https://www.linkedin.com/search/results/people/?keywords=ALIGN+PARTNERS+CAPITAL+MANAGEMENT+INC.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ALIGN+PARTNERS+CAPITAL+MANAGEMENT+INC.+venture+capital,unresolved,older_registration
adv_signal,adv-328891,"CHERRYROCK CAPITAL MANAGEMENT, LLC",CHERRYROCK CAPITAL,328891,802-129248,ERA,ACTIVE,2023-11-21,2026-03-13,SAN FRANCISCO,CA,United States,657-571-6282,https://www.cherryrockcapital.com/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/328891,https://www.linkedin.com/search/results/companies/?keywords=CHERRYROCK+CAPITAL,https://www.linkedin.com/search/results/people/?keywords=CHERRYROCK+CAPITAL+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=CHERRYROCK+CAPITAL+venture+capital,unresolved,older_registration
adv_signal,adv-308318,"FIFTH LANE CAPITAL, LP","FIFTH LANE CAPITAL, LP",308318,802-129241,ERA,ACTIVE,2023-11-20,2026-04-01,AUSTIN,TX,United States,(512) 886-3101,https://www.fifthlane.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/308318,https://www.linkedin.com/search/results/companies/?keywords=FIFTH+LANE+CAPITAL%2C+LP,https://www.linkedin.com/search/results/people/?keywords=FIFTH+LANE+CAPITAL%2C+LP+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=FIFTH+LANE+CAPITAL%2C+LP+venture+capital,unresolved,older_registration
adv_signal,adv-328053,PRINCIPLE CAPITAL ADVISORS LIMITED,PRINCIPLE CAPITAL ADVISORS LIMITED,328053,802-129240,ERA,ACTIVE,2023-11-20,2026-03-27,SHANGHAI,,China,86-21-68862466,HTTP://WWW.PRINCIPLE-CAPITAL.COM,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/328053,https://www.linkedin.com/search/results/companies/?keywords=PRINCIPLE+CAPITAL+ADVISORS+LIMITED,https://www.linkedin.com/search/results/people/?keywords=PRINCIPLE+CAPITAL+ADVISORS+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=PRINCIPLE+CAPITAL+ADVISORS+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-329246,"TCG LABS MANAGEMENT, LP",TCG LABS,329246,802-129243,ERA,ACTIVE,2023-11-20,2026-03-19,SAN FRANCISCO,CA,United States,415-865-2050,https://www.tcglsoleil.com/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/329246,https://www.linkedin.com/search/results/companies/?keywords=TCG+LABS,https://www.linkedin.com/search/results/people/?keywords=TCG+LABS+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=TCG+LABS+venture+capital,unresolved,older_registration
adv_signal,adv-327261,"STAGE CAPITAL MANAGEMENT, LLC","EDITED CAPITAL MANAGEMENT, LLC",327261,802-129210,ERA,ACTIVE,2023-11-15,2026-03-27,DENVER,CO,United States,720-326-6938,https://www.linkedin.com/company/stagefund,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/327261,https://www.linkedin.com/search/results/companies/?keywords=EDITED+CAPITAL+MANAGEMENT%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=EDITED+CAPITAL+MANAGEMENT%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=EDITED+CAPITAL+MANAGEMENT%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-328543,"IGNIA PARTNERS II, L.L.C.",IGNIA PARTNERS,328543,802-129220,ERA,ACTIVE,2023-11-15,2026-03-25,BOSTON,MA,United States,+528110274518,https://www.ignia.vc,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/328543,https://www.linkedin.com/search/results/companies/?keywords=IGNIA+PARTNERS,https://www.linkedin.com/search/results/people/?keywords=IGNIA+PARTNERS+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=IGNIA+PARTNERS+venture+capital,unresolved,older_registration
adv_signal,adv-156906,"NAVIGATION CAPITAL PARTNERS, INC.","NAVIGATION CAPITAL PARTNERS, INC.",156906,802-129215,ERA,ACTIVE,2023-11-15,2026-01-08,ATLANTA,GA,United States,412 327 9294,HTTP://WWW.NAVIGATIONCAPITAL.COM,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/156906,https://www.linkedin.com/search/results/companies/?keywords=NAVIGATION+CAPITAL+PARTNERS%2C+INC.,https://www.linkedin.com/search/results/people/?keywords=NAVIGATION+CAPITAL+PARTNERS%2C+INC.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=NAVIGATION+CAPITAL+PARTNERS%2C+INC.+venture+capital,unresolved,older_registration
adv_signal,adv-329183,"DRAPERDRAGON MANAGEMENT, LLC","DRAPERDRAGON MANAGEMENT, LLC",329183,802-129209,ERA,ACTIVE,2023-11-14,2026-03-31,SAN MATEO,CA,United States,650-963-6339,,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/329183,https://www.linkedin.com/search/results/companies/?keywords=DRAPERDRAGON+MANAGEMENT%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=DRAPERDRAGON+MANAGEMENT%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=DRAPERDRAGON+MANAGEMENT%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-328555,YLR MANAGEMENT LLC,YLR MANAGEMENT LLC,328555,802-129201,ERA,ACTIVE,2023-11-13,2026-03-27,NEW YORK,NY,United States,646-584-5806,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/328555,https://www.linkedin.com/search/results/companies/?keywords=YLR+MANAGEMENT+LLC,https://www.linkedin.com/search/results/people/?keywords=YLR+MANAGEMENT+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=YLR+MANAGEMENT+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-310564,PRESERVATION CAPITAL PARTNERS LIMITED,PRESERVATION CAPITAL PARTNERS LIMITED,310564,802-129198,ERA,ACTIVE,2023-11-10,2026-03-31,LONDON,,United Kingdom,+44 0 203 728 7000,https://www.preservationcapitalpartners.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/310564,https://www.linkedin.com/search/results/companies/?keywords=PRESERVATION+CAPITAL+PARTNERS+LIMITED,https://www.linkedin.com/search/results/people/?keywords=PRESERVATION+CAPITAL+PARTNERS+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=PRESERVATION+CAPITAL+PARTNERS+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-327731,HUMLA VENTURES LLC,HUMLA VENTURES LLC,327731,802-129192,ERA,ACTIVE,2023-11-09,2026-04-01,,,,415-895-0622,https://www.humla.vc,possible_venture_manager,The adviser reports the private-fund exemption and its filed name contains an explicit venture/VC term.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/327731,https://www.linkedin.com/search/results/companies/?keywords=HUMLA+VENTURES+LLC,https://www.linkedin.com/search/results/people/?keywords=HUMLA+VENTURES+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=HUMLA+VENTURES+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-328744,REIGO BY MEITAV FUND ADVISORY LTD,REIGO BY MEITAV FUND ADVISORY LTD,328744,802-129194,ERA,ACTIVE,2023-11-09,2026-03-09,BNEI BRAK,,Israel,+972-52-857-9788,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/328744,https://www.linkedin.com/search/results/companies/?keywords=REIGO+BY+MEITAV+FUND+ADVISORY+LTD,https://www.linkedin.com/search/results/people/?keywords=REIGO+BY+MEITAV+FUND+ADVISORY+LTD+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=REIGO+BY+MEITAV+FUND+ADVISORY+LTD+venture+capital,unresolved,older_registration
adv_signal,adv-322797,REIGO INVESTMENTS LTD,REIGO INVESTMENTS LTD,322797,802-129193,ERA,ACTIVE,2023-11-09,2026-03-09,EVEN-YEHUDA,,Israel,+972-52-857-9788,https://reigo-inv.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/322797,https://www.linkedin.com/search/results/companies/?keywords=REIGO+INVESTMENTS+LTD,https://www.linkedin.com/search/results/people/?keywords=REIGO+INVESTMENTS+LTD+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=REIGO+INVESTMENTS+LTD+venture+capital,unresolved,older_registration
adv_signal,adv-328245,VALHALLA VENTURES MANAGEMENT COMPANY LLC,VALHALLA VENTURES MANAGEMENT COMPANY LLC,328245,802-129179,ERA,ACTIVE,2023-11-07,2026-03-30,MIAMI,FL,United States,805-952-5239,https://www.valhalla.ventures/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/328245,https://www.linkedin.com/search/results/companies/?keywords=VALHALLA+VENTURES+MANAGEMENT+COMPANY+LLC,https://www.linkedin.com/search/results/people/?keywords=VALHALLA+VENTURES+MANAGEMENT+COMPANY+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=VALHALLA+VENTURES+MANAGEMENT+COMPANY+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-328741,"COLLECTIVE GLOBAL MANAGEMENT, L.P.","COLLECTIVE GLOBAL MANAGEMENT, L.P.",328741,802-129181,ERA,ACTIVE,2023-11-07,2026-03-30,,,,(832) 981-5577,HTTPS://X.COM/AMPLOVC?LANG=EN,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/328741,https://www.linkedin.com/search/results/companies/?keywords=COLLECTIVE+GLOBAL+MANAGEMENT%2C+L.P.,https://www.linkedin.com/search/results/people/?keywords=COLLECTIVE+GLOBAL+MANAGEMENT%2C+L.P.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=COLLECTIVE+GLOBAL+MANAGEMENT%2C+L.P.+venture+capital,unresolved,older_registration
adv_signal,adv-301716,"ADJUVANT CAPITAL, LP","ADJUVANT CAPITAL, LP",301716,802-129182,ERA,ACTIVE,2023-11-07,2026-03-27,NEW YORK,NY,United States,9173340724,https://twitter.com/adjcap,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/301716,https://www.linkedin.com/search/results/companies/?keywords=ADJUVANT+CAPITAL%2C+LP,https://www.linkedin.com/search/results/people/?keywords=ADJUVANT+CAPITAL%2C+LP+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ADJUVANT+CAPITAL%2C+LP+venture+capital,unresolved,older_registration
adv_signal,adv-328403,"GENERATIONAL EQUITY LABS, INC","GENERATIONAL EQUITY LABS, INC",328403,802-129168,ERA,ACTIVE,2023-11-06,2026-03-29,WASHINGTON,DC,United States,202-641-2173,http://www.genrae.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/328403,https://www.linkedin.com/search/results/companies/?keywords=GENERATIONAL+EQUITY+LABS%2C+INC,https://www.linkedin.com/search/results/people/?keywords=GENERATIONAL+EQUITY+LABS%2C+INC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=GENERATIONAL+EQUITY+LABS%2C+INC+venture+capital,unresolved,older_registration
adv_signal,adv-162720,SIBILLA CAPITAL MANAGEMENT LLC,SIBILLA CAPITAL MANAGEMENT LLC,162720,802-129167,ERA,ACTIVE,2023-11-06,2026-03-18,NEW YORK,NY,United States,212-257-5700,https://sibillacapital.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/162720,https://www.linkedin.com/search/results/companies/?keywords=SIBILLA+CAPITAL+MANAGEMENT+LLC,https://www.linkedin.com/search/results/people/?keywords=SIBILLA+CAPITAL+MANAGEMENT+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=SIBILLA+CAPITAL+MANAGEMENT+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-325124,CLEVELAND DIGITAL LIMITED,CLEVELAND DIGITAL LIMITED,325124,802-129157,ERA,ACTIVE,2023-11-03,2026-06-26,"ROAD TOWN, TORTOLA",,British Virgin Islands,+44 20 7947 0300,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/325124,https://www.linkedin.com/search/results/companies/?keywords=CLEVELAND+DIGITAL+LIMITED,https://www.linkedin.com/search/results/people/?keywords=CLEVELAND+DIGITAL+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=CLEVELAND+DIGITAL+LIMITED+venture+capital,unresolved,older_registration
